season,week,celebrity_name,judge_total,fan_votes,adjusted_judge_score,adjusted_fan_votes,judge_weight,fan_weight,combined_rank,combined_percent,voting_method,is_eliminated_new_system,age,pro_dancer,industry,region
4,2,Paulina Porizkova,21.0,537634.4086021505,21.07845616691649,539667.0574485537,0.5060461501686233,0.49395384983137663,8.469769249156883,7.012443257243563,percent,True,41.0,Alec Mazo,Model,Czechoslovakia
4,2,Heather Mills,24.0,1013824.884792627,24.04247094115894,1015645.0799777242,0.5060461501686233,0.49395384983137663,3.0,9.97290376393589,percent,False,39.0,Jonathan Roberts,Model,England
4,2,Billy Ray Cyrus,21.0,887096.7741935481,21.00955256189361,887573.2637153919,0.5060461501686233,0.49395384983137663,8.506046150168624,8.715085746031766,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,2,Joey Fatone,24.0,1013824.884792627,23.926341239004806,1010653.4695630376,0.5060461501686233,0.49395384983137663,4.0,9.92430907997786,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,2,Leeza Gibbons,21.0,887096.7741935481,21.071947394344853,890251.0558179675,0.5060461501686233,0.49395384983137663,6.506046150168623,8.74117460075725,percent,False,50.0,Tony Dovolani,TV Personality,United States
4,3,John Ratzenberger,20.0,979695.4314720812,20.05580852018531,982639.1270233933,0.5135438510376539,0.4864561489623461,8.513543851037653,9.498057816431782,percent,False,59.0,Edyta Sliwinska,Actor/Actress,United States
4,3,Ian Ziering,24.0,1175634.5177664978,23.9819300245457,1174812.7671089834,0.5135438510376539,0.4864561489623461,3.0,11.356483638869305,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,3,Clyde Drexler,16.0,783756.345177665,16.12808830495165,790088.2368982026,0.5135438510376539,0.4864561489623461,9.513543851037653,7.637421403746787,percent,False,44.0,Elena Grinenko,Athlete,United States
4,3,Laila Ali,21.0,1028680.2030456854,20.94756109281814,1026041.0146897787,0.5135438510376539,0.4864561489623461,7.513543851037654,9.918966403380535,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,3,Apolo Anton Ohno,23.0,1126649.7461928932,22.84803902728891,1119076.1611394573,0.5135438510376539,0.4864561489623461,5.0,10.818612181673046,percent,False,24.0,Julianne Hough,Athlete,United States
4,3,Shandi Finnessey,21.0,350000.0000000001,21.184810983506146,353052.5929514647,0.5135438510376539,0.4864561489623461,7.945824595849384,6.702468279778611,percent,True,28.0,Brian Fortuna,Beauty Pagent,United States
4,3,Heather Mills,24.0,1175634.5177664978,24.04247094115894,1177745.2218148706,0.5135438510376539,0.4864561489623461,2.0,11.384990526819934,percent,False,39.0,Jonathan Roberts,Model,England
4,3,Billy Ray Cyrus,21.0,1028680.2030456854,21.00955256189361,1029232.7417904295,0.5135438510376539,0.4864561489623461,6.513543851037654,9.949075359215186,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,3,Joey Fatone,24.0,1175634.5177664978,23.926341239004806,1171956.9347144323,0.5135438510376539,0.4864561489623461,4.0,11.329514789328881,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,3,Leeza Gibbons,24.0,1175634.5177664978,24.082225593536975,1179814.7633319213,0.5135438510376539,0.4864561489623461,1.0,11.404409600755926,percent,False,50.0,Tony Dovolani,TV Personality,United States
4,4,John Ratzenberger,16.0,439196.6024896298,16.044646816148248,440516.25862292165,0.5357215230560268,0.46427847694397323,7.5357215230560275,6.573848111846928,percent,False,59.0,Edyta Sliwinska,Actor/Actress,United States
4,4,Ian Ziering,24.0,1292340.2078845573,23.9819300245457,1291436.8817236524,0.5357215230560268,0.46427847694397323,3.4642784769439734,12.769551189216038,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,4,Clyde Drexler,15.0,383077.262224834,15.120082785892173,386172.1063813528,0.5357215230560268,0.46427847694397323,8.535721523056027,6.060362925127063,percent,False,44.0,Elena Grinenko,Athlete,United States
4,4,Laila Ali,21.0,1472108.6653132082,20.94756109281814,1468331.8141240624,0.5357215230560268,0.46427847694397323,4.607164569168081,12.736334251596732,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,4,Apolo Anton Ohno,26.0,1926609.9511561245,25.828218030848333,1913658.8593201896,0.5357215230560268,0.46427847694397323,2.0,16.18380163960144,percent,False,24.0,Julianne Hough,Athlete,United States
4,4,Heather Mills,23.0,1187442.9623500302,23.04070131861065,1189574.8669768232,0.5357215230560268,0.46427847694397323,4.464278476943973,12.030393910918841,percent,False,39.0,Jonathan Roberts,Model,England
4,4,Billy Ray Cyrus,21.0,851716.418653901,21.00955256189361,852173.90419649,0.5357215230560268,0.46427847694397323,5.464278476943973,9.888504979241889,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,4,Joey Fatone,28.0,2127062.2466502525,27.91406477883894,2120408.437196078,0.5357215230560268,0.46427847694397323,1.0,17.73355090906644,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,4,Leeza Gibbons,16.0,320445.68327746296,16.054817062357984,321585.1034171715,0.5357215230560268,0.46427847694397323,7.928556953887947,6.023652083384636,percent,True,50.0,Tony Dovolani,TV Personality,United States
4,5,John Ratzenberger,18.0,707308.72276707,18.050227668166777,709433.9766712197,0.5272900010059509,0.4727099989940491,6.0,8.773047525176496,percent,False,59.0,Edyta Sliwinska,Actor/Actress,United States
4,5,Ian Ziering,24.0,1334246.856255121,23.9819300245457,1333314.237984013,0.5272900010059509,0.4727099989940491,4.0,13.506821314060575,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,5,Clyde Drexler,13.0,244348.3923999705,13.104071747773217,246322.45943277178,0.5272900010059509,0.4727099989940491,8.0,5.0962942123805295,percent,True,44.0,Elena Grinenko,Athlete,United States
4,5,Laila Ali,28.0,1959452.996363305,27.930081457090854,1954425.8115135944,0.5272900010059509,0.4727099989940491,2.0,17.632662795067887,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,5,Apolo Anton Ohno,30.0,2160756.4873532704,29.80179003559423,2146231.411488272,0.5272900010059509,0.4727099989940491,1.0,19.10242733047066,percent,False,24.0,Julianne Hough,Athlete,United States
4,5,Heather Mills,21.0,1095617.6773681024,21.03716207351407,1097584.7212343228,0.5272900010059509,0.4727099989940491,5.0,11.507227401439945,percent,False,39.0,Jonathan Roberts,Model,England
4,5,Billy Ray Cyrus,17.0,658469.205679317,17.00773302629483,658822.891642439,0.5272900010059509,0.4727099989940491,7.0,8.220710073465103,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,5,Joey Fatone,25.0,1839799.661813844,24.92327212396334,1834044.4581742499,0.5272900010059509,0.4727099989940491,3.0,16.1608093479388,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,6,John Ratzenberger,19.0,1181022.4533806928,19.053018094176043,1184571.0771981913,0.5079601048589202,0.4920398951410798,6.50796010485892,11.539802507147389,percent,False,59.0,Edyta Sliwinska,Actor/Actress,United States
4,6,Ian Ziering,24.0,1491817.8358492958,23.9819300245457,1490775.0778586322,0.5079601048589202,0.4920398951410798,4.0,14.523913111534895,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,6,Laila Ali,28.0,1740454.1418241784,27.930081457090854,1735988.8218039311,0.5079601048589202,0.4920398951410798,1.0,16.913939199025847,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,6,Apolo Anton Ohno,28.0,1740454.1418241784,27.815004033221282,1728754.4298957356,0.5079601048589202,0.4920398951410798,2.0,16.84384739980821,percent,False,24.0,Julianne Hough,Athlete,United States
4,6,Heather Mills,23.0,862615.7554230625,23.04070131861065,864164.4736170643,0.5079601048589202,0.4920398951410798,5.98407979028216,11.15393635931024,percent,True,39.0,Jonathan Roberts,Model,England
4,6,Billy Ray Cyrus,21.0,1305340.6063681338,21.00955256189361,1306041.7487231346,0.5079601048589202,0.4920398951410798,5.50796010485892,12.723966537309314,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,6,Joey Fatone,27.0,1678295.065330458,26.917133893880408,1673045.075307751,0.5079601048589202,0.4920398951410798,3.0,16.3005948858641,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,7,John Ratzenberger,22.5,1002921.1295034082,22.562784585208473,1005934.6114207424,0.5080892867510401,0.4919107132489598,5.491910713248959,12.392942199553076,percent,True,59.0,Edyta Sliwinska,Actor/Actress,United States
4,7,Ian Ziering,27.0,1840311.5871470296,26.979671277613914,1839025.2373215389,0.5080892867510401,0.4919107132489598,3.0,17.95507627537685,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,7,Laila Ali,29.5,2010710.8081791624,29.426335820863578,2005552.1159672092,0.5080892867510401,0.4919107132489598,1.0,19.582128286596138,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,7,Apolo Anton Ohno,27.0,1840311.5871470296,26.821611032034806,1827940.6117155086,0.5080892867510401,0.4919107132489598,4.0,17.848354887934825,percent,False,24.0,Julianne Hough,Athlete,United States
4,7,Billy Ray Cyrus,19.0,1295034.0798442063,19.008642794094218,1295729.6862170706,0.5080892867510401,0.4919107132489598,5.50808928675104,12.650506159647584,percent,False,45.0,Karina Smirnoff,Singer/Rapper,United States
4,7,Joey Fatone,29.5,2010710.8081791624,29.40946110627674,2004420.9656481582,0.5080892867510401,0.4919107132489598,2.0,19.57099219089151,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,8,Ian Ziering,23.5,1492686.3957089132,23.482306482367665,1491643.0306081104,0.5346541382746604,0.4653458617253397,4.0,16.99815961599308,percent,False,42.0,Cheryl Burke,Actor/Actress,United States
4,8,Laila Ali,26.5,2496094.1560488925,26.43382709331813,2489690.161287074,0.5346541382746604,0.4653458617253397,3.0,22.920104744669338,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,8,Apolo Anton Ohno,29.0,2965487.7979514743,28.808397034407754,2945553.142892433,0.5346541382746604,0.4653458617253397,1.0,26.063496513026067,percent,False,24.0,Julianne Hough,Athlete,United States
4,8,Billy Ray Cyrus,19.0,329498.6443699543,19.008642794094218,329675.6291771043,0.5346541382746604,0.4653458617253397,5.0,9.660403086299404,percent,True,45.0,Karina Smirnoff,Singer/Rapper,United States
4,8,Joey Fatone,27.5,2716233.005920765,27.415599336359676,2707736.170963067,0.5346541382746604,0.4653458617253397,2.0,24.35783604001211,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,9,Ian Ziering,29.0,400348.1833888953,28.978165446326056,400068.3460942575,0.5493377983950498,0.4506622016049502,4.0,15.287014967236354,percent,True,42.0,Cheryl Burke,Actor/Actress,United States
4,9,Laila Ali,30.0,3434424.5996874333,29.925087275454487,3425613.218476929,0.5493377983950498,0.4506622016049502,1.4506622016049502,29.414037918627635,percent,False,29.0,Maksim Chmerkoskiy,Athlete,United States
4,9,Apolo Anton Ohno,29.5,2602263.1917182137,29.305093535000992,2584770.2115968396,0.5493377983950498,0.4506622016049502,3.0,25.321976924748306,percent,False,24.0,Julianne Hough,Athlete,United States
4,9,Joey Fatone,30.0,3562964.025205458,29.90792654875601,3551818.472811243,0.5493377983950498,0.4506622016049502,1.5493377983950498,29.976970189387707,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
4,10,Laila Ali,28.333200000000005,661024.9038598011,28.26244942643024,659328.974236517,0.55,0.45,3.0,21.061526909689515,percent,True,29.0,Maksim Chmerkoskiy,Athlete,United States
4,10,Apolo Anton Ohno,29.3332,5949224.134729167,29.13939558240309,5909232.153957345,0.55,0.45,1.0,45.371243028120816,percent,False,24.0,Julianne Hough,Athlete,United States
4,10,Joey Fatone,28.6665,3389750.9614110324,28.578519213663803,3379147.2486941833,0.55,0.45,2.0,33.567230062189665,percent,False,30.0,Kym Johnson,Singer/Rapper,United States
5,1,Cameron Mathison,21.0,481651.6748563218,20.99532890136593,481552.3786450091,0.5315684018871024,0.4684315981128976,6.531568401887102,5.581171448617689,percent,False,38.0,Edyta Sliwinska,Actor/Actress,Canada
5,1,Jane Seymour,24.0,631777.0668600244,24.102924948709372,634604.1997239885,0.5315684018871024,0.4684315981128976,5.0,6.790872917556609,percent,False,56.0,Tony Dovolani,Actor/Actress,England
5,1,Sabrina Bryan,26.0,731860.662048351,25.862433406604076,727897.0421005985,0.5315684018871024,0.4684315981128976,4.0,7.50692848351107,percent,False,23.0,Mark Ballas,Actor/Actress,United States
5,1,Jennie Garth,21.0,481651.6745078012,20.871999574210584,478710.12967261305,0.5315684018871024,0.4684315981128976,9.0,5.548323363572245,percent,False,35.0,Derek Hough,Actor/Actress,United States
5,1,Floyd Mayweather Jr. ,18.0,331526.2822760241,17.969463803889905,330944.2579618278,0.5315684018871024,0.4684315981128976,11.0,4.395866147577521,percent,False,30.0,Karina Smirnoff,Athlete,United States
5,1,Josie Maran,16.0,231442.687330165,16.032132821724904,231891.56497560182,0.5315684018871024,0.4684315981128976,12.0,3.6246532016583117,percent,True,29.0,Alec Mazo,Model,United States
5,1,Albert Reed,21.0,481651.6742894885,20.99736798417522,481526.3287945635,0.5315684018871024,0.4684315981128976,6.936863196225795,5.5813719017213685,percent,False,22.0,Anna Trebunskaya,Model,United States
5,1,Helio Castroneves,52.9999,2082984.1868794896,52.710293881316595,2071518.6154482868,0.5315684018871024,0.4684315981128976,1.0,18.05817172154572,percent,False,32.0,Julianne Hough,Racing Driver,Brazil
5,1,Mel B,52.333200000000005,2049621.321132248,52.22502171419512,2045302.024211125,0.5315684018871024,0.4684315981128976,2.0,17.85840179988221,percent,False,32.0,Maksim Chmerkoskiy,Singer/Rapper,England
5,1,Wayne Newton,19.0,381568.07970536,19.048321554801806,382641.7328550084,0.5315684018871024,0.4684315981128976,10.0,4.809093713483049,percent,False,65.0,Cheryl Burke,Singer/Rapper,United States
5,1,Marie Osmond,44.0,1632613.0156794032,44.12845801570767,1637544.8480169876,0.5315684018871024,0.4684315981128976,3.0,14.664439999110849,percent,False,47.0,Jonathan Roberts,Singer/Rapper,United States
5,1,Mark Cuban,21.0,481651.6744353235,20.992695523097584,481541.8362537889,0.5315684018871024,0.4684315981128976,7.531568401887102,5.580705301763361,percent,False,49.0,Kym Johnson,TV Personality,United States
5,2,Cameron Mathison,21.0,936950.1466275658,20.99532890136593,936756.9871212136,0.5110628210790671,0.48893717892093297,6.511062821079068,9.10067111097405,percent,False,38.0,Edyta Sliwinska,Actor/Actress,Canada
5,2,Jane Seymour,21.0,936950.1466275658,21.0900593301207,941142.8954473229,0.5110628210790671,0.48893717892093297,5.0,9.142512977596944,percent,False,56.0,Tony Dovolani,Actor/Actress,England
5,2,Sabrina Bryan,26.0,1160033.5148722243,25.862433406604076,1153750.9911378017,0.5110628210790671,0.48893717892093297,2.0,11.209573821785341,percent,False,23.0,Mark Ballas,Actor/Actress,United States
5,2,Jennie Garth,21.0,936950.1466275658,20.871999574210584,931228.0013293946,0.5110628210790671,0.48893717892093297,8.511062821079067,9.047083550798742,percent,False,35.0,Derek Hough,Actor/Actress,United States
5,2,Floyd Mayweather Jr. ,21.0,936950.1466275658,20.964374437871555,935305.24607011,0.5110628210790671,0.48893717892093297,7.511062821079067,9.086907713534732,percent,False,30.0,Karina Smirnoff,Athlete,United States
5,2,Albert Reed,21.0,318181.81818181823,20.99736798417522,318099.0142394568,0.5110628210790671,0.48893717892093297,8.444685894604666,6.072143878915439,percent,True,22.0,Anna Trebunskaya,Model,United States
5,2,Helio Castroneves,27.0,1204650.1885211563,26.852464529094362,1198019.3159139124,0.5110628210790671,0.48893717892093297,1.0,11.63918300207245,percent,False,32.0,Julianne Hough,Racing Driver,Brazil
5,2,Mel B,23.0,1026183.4939254294,22.95245655580946,1024020.9524061156,0.5110628210790671,0.48893717892093297,4.0,9.948727123751787,percent,False,32.0,Maksim Chmerkoskiy,Singer/Rapper,England
5,2,Wayne Newton,15.0,669250.1047339756,15.038148595896162,671133.2352185932,0.5110628210790671,0.48893717892093297,10.511062821079069,6.519294596927917,percent,False,65.0,Cheryl Burke,Singer/Rapper,United States
5,2,Marie Osmond,24.0,1070800.167574361,24.07006800856782,1074034.8636369403,0.5110628210790671,0.48893717892093297,3.0,10.433898370847809,percent,False,47.0,Jonathan Roberts,Singer/Rapper,United States
5,2,Mark Cuban,18.0,803100.1256807707,17.99373901979793,802916.9828369336,0.5110628210790671,0.48893717892093297,9.511062821079067,7.800003852794793,percent,False,49.0,Kym Johnson,TV Personality,United States
5,3,Cameron Mathison,23.0,792132.1474825229,22.99488403482935,791968.8433247465,0.5321550257798082,0.46784497422019183,7.0,8.837395408503717,percent,False,38.0,Edyta Sliwinska,Actor/Actress,Canada
5,3,Jane Seymour,27.0,1237595.186832067,27.115790567298042,1243133.2891287624,0.5321550257798082,0.46784497422019183,2.871379896880767,11.870147308978094,percent,False,56.0,Tony Dovolani,Actor/Actress,England
5,3,Sabrina Bryan,27.0,1321703.7610781924,26.857142383781156,1314545.6616419326,0.5321550257798082,0.46784497422019183,3.467844974220192,12.147106048266775,percent,False,23.0,Mark Ballas,Actor/Actress,United States
5,3,Jennie Garth,26.0,1099194.528644994,25.841523282355958,1092481.5238746754,0.5321550257798082,0.46784497422019183,5.467844974220192,10.880147664383673,percent,False,35.0,Derek Hough,Actor/Actress,United States
5,3,Floyd Mayweather Jr. ,21.0,551377.36165651,20.964374437871555,550409.3689273112,0.5321550257798082,0.46784497422019183,8.0,7.252829487139761,percent,False,30.0,Karina Smirnoff,Athlete,United States
5,3,Helio Castroneves,24.0,1351074.4740039145,23.868857359194987,1343637.6240325407,0.5321550257798082,0.46784497422019183,4.596465077339425,11.61722328843458,percent,False,32.0,Julianne Hough,Racing Driver,Brazil
5,3,Mel B,27.0,1602064.0722943633,26.944188130732844,1598687.9411312272,0.5321550257798082,0.46784497422019183,1.5321550257798082,13.497933810287403,percent,False,32.0,Maksim Chmerkoskiy,Singer/Rapper,England
